Acc_X-71-STD,Acc_Y-71-STD,Acc_Z-71-STD,Gyr_X-71-STD,Gyr_Y-71-STD,Gyr_Z-71-STD,Acc_X-71-RMS,Acc_Y-71-RMS,Acc_Z-71-RMS,Gyr_X-71-RMS,Gyr_Y-71-RMS,Gyr_Z-71-RMS,Acc_X-71-EN,Acc_Y-71-EN,Acc_Z-71-EN,Gyr_X-71-EN,Gyr_Y-71-EN,Gyr_Z-71-EN,Acc_X-71-JM,Acc_Y-71-JM,Acc_Z-71-JM,Gyr_X-71-JM,Gyr_Y-71-JM,Gyr_Z-71-JM,Acc_X-71-PN,Acc_Y-71-PN,Acc_Z-71-PN,Gyr_X-71-PN,Gyr_Y-71-PN,Gyr_Z-71-PN,Acc_X-77-STD,Acc_Y-77-STD,Acc_Z-77-STD,Gyr_X-77-STD,Gyr_Y-77-STD,Gyr_Z-77-STD,Acc_X-77-RMS,Acc_Y-77-RMS,Acc_Z-77-RMS,Gyr_X-77-RMS,Gyr_Y-77-RMS,Gyr_Z-77-RMS,Acc_X-77-EN,Acc_Y-77-EN,Acc_Z-77-EN,Gyr_X-77-EN,Gyr_Y-77-EN,Gyr_Z-77-EN,Acc_X-77-JM,Acc_Y-77-JM,Acc_Z-77-JM,Gyr_X-77-JM,Gyr_Y-77-JM,Gyr_Z-77-JM,Acc_X-77-PN,Acc_Y-77-PN,Acc_Z-77-PN,Gyr_X-77-PN,Gyr_Y-77-PN,Gyr_Z-77-PN,Task
5.9286067779731635,2.832310363199922,2.2247243134537595,0.8904288569040916,0.904211097244234,1.1504643940921602,7.1467987109746804,4.971199212004398,5.093976547150813,0.8922052906968805,0.9057780309164358,1.150464514414234,5.702990863984697,5.819011940838187,5.91399112743132,5.670249470626931,5.704835830825392,5.708032956653922,18.562400900224958,31.0133312067417,18.540829528706944,570.9224225303993,197.23678198383806,134.6743686097608,74,76,78,43,49,33,1.446744417853999,1.6583974919412563,1.031544846083863,0.4035999830030617,0.40173856224255916,1.1554754653545214,9.207554427486471,2.825133225536447,2.3997028283994704,0.40375716541256984,0.4027616344618979,1.1555080272138532,5.5352582703707816,5.876813441879917,5.912967008843838,5.821633500233909,5.558233486261912,5.740721453188247,11.248331181155626,15.292825546865888,9.413181034427605,262.91593790835304,157.64576934141235,135.23445817771278,97,94,119,56,69,36,Lift
6.794094433804052,2.964498114954678,1.6451654238359286,0.6726812629720328,0.6031894790731076,1.2649043013890913,7.619330845597835,4.901547745710062,4.317069177939844,0.6726864114515996,0.6083954549224264,1.2650824584914395,5.602385871143373,5.802373857468625,5.844283509329188,5.800422484165464,5.696840445655138,5.706567312296088,18.710206582253466,28.7826423641526,14.363717215756576,504.7296603992363,160.60600250580632,139.16046083191387,87,95,109,58,67,46,1.2749242290581364,1.7873053669737715,0.974608949218984,0.4515717116624956,0.32340623308139904,0.9244435583749515,9.213410810897978,3.0090965067756414,2.0678765107935453,0.45168932967370057,0.32428845947372464,0.9244475836586443,5.431551846712001,5.899530204623613,5.891748701857804,5.6444771580404085,5.569307597543121,5.650493060599377,10.775526839966062,15.92811828071808,9.811379367936581,251.76219685259187,161.84044758030615,140.59430888241346,126,106,145,72,85,58,Lift
5.9612450664849055,2.8378366718408383,1.678990740777264,0.7222793839848719,0.7192795090008891,1.201889508308306,6.749002859633926,5.439347202731951,5.063140059557204,0.7223308925433464,0.7202596836599773,1.2019043295320986,5.785997350185132,5.864660246069071,5.9918840065674,5.705341075918371,5.7534328612481005,5.919661510769245,17.478771804560292,26.091883622325582,14.938426883868903,488.19893861359697,175.77863995452427,128.92250231100522,79,72,100,52,45,21,1.1265801812354141,1.767791974861795,0.892616831771658,0.3825842860419729,0.3095125081339156,1.0743333357865608,9.138004930785334,2.978876945780666,2.4069687785000116,0.38259559264608306,0.30970591250388285,1.074478466009698,5.725369489397519,6.015734895279644,5.942718228132751,5.895920434270885,5.685578442300392,5.869804358694065,10.1450433671736,15.266606107606085,8.895190806670218,265.6593853167722,162.44418668485778,134.97202306343374,96,81,123,58,63,31,Lift
5.779778598554216,3.03848920133499,1.6193929520144876,0.6267524487345397,0.7788797884517017,1.3376365342441132,7.102516067234652,5.425170360051483,4.575536529785978,0.6268133711271622,0.7792300084584888,1.3376499634178738,5.772967264233256,5.778056714887358,6.008057216616936,5.891448872133907,5.838432226741317,5.86101495786762,19.276282635951855,28.307306115102467,12.953803735873228,512.8679806463336,199.05062791844867,125.91061882858982,79,79,105,56,46,25,1.2689569503194411,1.7421555975296605,0.993669883045035,0.47426644708508414,0.28912661316722765,1.0808683125965957,9.19377101181736,2.924657640233172,2.257446885729708,0.4750631742401951,0.2905329627360899,1.0809114779494806,5.679663976540884,6.042207889280805,5.96468197190904,5.906139207873444,5.915891909814798,5.9613878435138705,9.728782062984846,14.70471926749859,8.288851859409998,243.89965235346185,130.2007201286364,123.002739260479,93,95,131,60,61,33,Lift
5.924506061578336,2.8934083450735812,1.4430228063276413,0.5640472238968017,0.8201952501997933,1.311319058808008,7.200452027333876,5.485179089592097,4.4130227339816805,0.5647866346253433,0.8206694361103507,1.3113226315022708,5.816491791906616,5.840481231589573,6.111784257005782,5.743796867515119,5.818996176391369,5.775796898738268,17.91340560993559,23.301856360016046,13.019748738114737,407.6957087547423,140.46163690720425,119.67261193344969,85,85,108,62,49,37,1.134357074713603,1.6174602243693854,0.9149788450064477,0.4273994647590749,0.2470933211866323,0.92804458513134,9.210976919571245,2.9498697666289604,2.1022503875737684,0.4274532496060292,0.2476206489854532,0.9280827986792785,5.710658754683083,6.000349833687213,6.027964441246921,5.9440806738935485,5.932451221789753,5.844183974787533,9.093160150903053,14.197495647120302,8.188602681444566,230.5531982525848,131.25143993336656,121.90325186859593,123,107,142,62,78,40,Lift
5.565403080901708,3.0518993562768553,1.623778959185438,0.6074420061441255,0.8291012355209267,1.2615989136293884,6.723326958279576,5.8178996888427825,4.717848502048271,0.6074667859222691,0.8301057787428757,1.2616448324293486,5.70672321042443,5.674081777491047,5.951287761977621,5.563470098924844,5.820145823262742,5.8005422397499995,17.54802086169046,28.857233911610404,15.209848561537532,566.2558623712673,169.51993001892342,132.39880124535458,78,69,92,53,38,25,1.1606552982020848,1.6709511930531118,0.9142661505197138,0.456857081266315,0.2748556705149555,1.0509370264663342,9.230582645852031,2.846619018531178,2.1757282330271512,0.4568988406181481,0.2756199340861424,1.0509653139400217,5.639660130334375,5.968111107445343,5.886928569852202,5.749866736334071,5.721640159141094,5.852771257183088,9.034515845018477,14.232589440276008,7.699928156822227,237.93122106594384,128.733947642763,123.28902819013933,104,89,117,61,53,26,Lift
6.103950855038539,3.1792008415291435,1.3900522413668612,0.8970986301550515,0.7726881277782308,1.4238104577858768,6.975801494258308,5.840937384475284,4.438157953139997,0.8976126696187657,0.7735354276748955,1.4238184786051875,5.60625914981357,5.6092839697006145,5.7705033507945895,5.685281252175283,5.7499643238755915,5.745186505244444,20.04365956492244,29.183329681851127,14.974949541418397,569.0162263808387,202.16784388944487,163.73706031246397,59,53,75,40,35,18,1.3417371529237336,1.598407225097739,0.8969694081906588,0.5309403530048763,0.36182410124767367,1.2541370456283851,9.259286918358134,2.9296220492855536,2.1533108692175635,0.5317002554319923,0.36321677069659725,1.2541514752111336,5.575357338682679,5.817665610169867,5.7706715487374,5.841937758405152,5.645793573906541,5.881291804494275,12.677113955686993,20.036202859955768,11.237496162723025,334.45151049311175,175.08260042148342,159.15658371894415,75,72,94,49,48,17,Lift
5.9009763389026375,3.2688906548144234,1.2584448834904727,0.7204859106963499,0.5733499224223332,1.3493426989395003,6.896715277645391,5.669967761307546,4.536936320326217,0.7209486480552211,0.5777959824228279,1.349343164000576,5.621070422951581,5.673272826965773,5.839859716195928,5.603330613575055,5.5788431978074335,5.775280850049372,17.16815471255708,25.541499301101062,13.205798920777461,492.9829733165234,146.63016936083014,129.42933266155052,73,62,87,44,52,24,1.3434495332437753,1.4953282940222468,1.0848910132521636,0.4595429890288142,0.3099364754783495,0.9804345375177651,9.014956296780179,3.3224577866152716,2.388058342507777,0.460033855308906,0.31031952570501087,0.9804555742166005,5.5667915783728255,5.954276060958745,5.8429310550477265,5.73202103187268,5.589101398170929,5.8106068075144455,9.835388602331737,12.933983020120955,8.407628304068641,227.06085148982797,130.08105219507786,120.56961488966797,94,81,114,54,67,23,Lift
5.7994914772679715,3.241735974665162,1.3104196067415308,0.7698018896861788,0.6164606189728377,1.3872563300726473,6.747266728398109,6.005417886427948,4.422325118431953,0.7705455559026323,0.618850149492789,1.3874103560991065,5.598622361352637,5.614228860713277,5.836621053827216,5.558174219574978,5.746179753343221,5.6506064206590665,15.965380250629567,24.78335760397924,12.455746969845178,421.83723861219653,144.88700422910702,119.48922588490379,77,67,88,42,44,27,1.2480548045538773,1.5838714798358915,1.0019564189811991,0.46273894889137235,0.3295855958184578,1.1271614593234558,9.223972851373409,2.873158401316558,2.2427675684508688,0.46302062876552014,0.32971416578910784,1.1272325313346199,5.5452867327697835,5.81703784079108,5.7521452093973116,5.751917404133797,5.620721176985617,5.703427243413115,9.567239941678654,14.349616943780394,8.802078974213623,241.4580131393265,129.19935850622136,113.15754229284647,76,82,101,50,59,23,Lift
6.03550253059965,2.993268042256738,2.8525560294870846,1.0462373318013605,0.9638844729429491,1.2313880120936274,7.035077561398378,6.293168967592595,3.40658717750108,1.0469348243568235,0.9639369058055188,1.2315850046496752,5.7858737409287375,5.952631256057671,5.85597296322764,5.676886620079928,5.755742723898168,5.783753321054323,25.518741967218688,52.68491387632712,27.99078690930869,1454.481960528891,456.6875057122966,389.3907232437164,87,78,87,57,60,57,1.5829160167851342,2.810890654281427,0.9748712802533538,0.8683475581815068,0.40441104844144,0.9482115446872021,9.184763316159582,3.7395670455043444,1.1334864905269706,0.8691205030307241,0.407131066938273,0.9488040488220336,5.7151736167962905,5.908615453795679,5.877721319948152,5.535796073647905,5.723134358079523,5.944063751532235,16.42879319708363,24.465817210542006,22.665611988773367,927.3859360580939,257.0197521875419,175.65963074806186,75,90,129,75,62,35,Lift
6.078563546192027,2.8081559495249384,2.8039315500265256,1.1640312137047137,1.207231704072423,1.2877627337800805,6.936487866618956,6.385915337240081,3.542046375705658,1.16709195355843,1.2074014579205,1.287764339426193,5.592430602701087,5.83494590233258,5.684301253979621,5.5497204465074415,5.763150922495285,5.731602593167487,28.677008665189028,48.853334993440264,30.45923431454485,1212.379034631897,328.03951746057743,295.57014893307354,64,59,66,47,38,34,1.5804898136081553,2.849924467858706,0.9176531172126688,0.9222374488714656,0.529168281850934,1.0290536362706573,9.31562070299844,3.603399080910004,1.089761973313156,0.9228931268303269,0.5292821275103634,1.0293167399377403,5.54006560695302,5.622862730871975,5.5889451265550285,5.611393854237862,5.514300835657714,5.779860450728078,19.612380291644453,30.925822228561195,23.46465195805065,827.673132180894,302.2988677050717,183.65026829849114,56,62,92,54,50,20,Lift
5.526742446933064,2.82068293557168,2.3051792860523563,0.9919050904809086,0.9441560058900513,1.2713596941467014,6.836498939946738,6.686054885777408,2.9605684912528747,0.9923193460384704,0.9444132933408945,1.2713787208103176,5.722290811067442,5.911000581404558,5.778516742975404,5.717944356888198,5.882638284395451,5.741953062870104,25.60925083080074,43.859164258134584,26.561122454491287,1227.0810263597011,345.7316441900428,293.11563716888094,75,69,84,55,45,28,1.3858156955773835,2.8494971322435063,0.9042237584783244,0.8835838371278568,0.595127439280933,0.883417839424144,9.359098133606658,3.3170667229755315,1.1252353983072725,0.8846334277975793,0.5960605316624168,0.8838006598960706,5.622561871547273,5.905798726390975,5.8106132984603835,5.480445497456387,5.633418813408983,5.763527874186412,17.766392594451162,20.01208423863186,20.026800295724495,687.2475933040872,271.35218791325553,167.19265443095438,63,62,92,53,43,23,Lift
5.668770905908088,2.6569117489713983,2.3281114333288824,0.9782688967604224,1.1493436495918987,1.1310097754032935,6.746461172397491,6.655511599432382,3.35418866880985,0.9783575396999642,1.1498374634484139,1.131036879998809,5.79499829191521,5.891476908048445,5.863000184054193,5.725416108635789,5.87187812759647,5.853892281663225,23.2668312861783,44.51371760331633,27.24417048414528,1133.6763176945497,301.2029050107659,234.84214110242016,75,65,70,54,42,30,1.1368760723667124,2.623052359860379,0.7608295735511955,0.7651207644046873,0.5728215597307942,0.875968337057858,9.31384363860299,3.3769554667152146,1.155847753089884,0.7651380115380024,0.5736753640814798,0.8764029235260132,5.667970591266995,5.780753132252389,5.846314521944652,5.707918646744581,5.733913016568662,5.837132826099914,17.18957120703664,25.480490527887138,17.782534703963996,679.6692209714307,277.1674553037532,190.37455372764018,66,72,95,54,45,25,Lift
6.050123781771304,2.8523643374890595,2.6896867260622397,0.9987750828938373,1.1366007857025162,1.0814913542563946,7.013982963521268,6.1949810949824675,3.6052093552485247,0.9987760140940005,1.1366342566046648,1.0826902013898272,5.808139382500926,5.8934650545448735,5.884672851410375,5.731643986095248,5.956267028177472,5.9260013553199204,28.523151935042048,49.08209381852214,30.181876631606375,1317.257110364214,483.04480124426016,335.20509048810976,78,73,81,54,39,43,1.3380532434115673,2.773057943281852,0.7305061183884908,0.8409028574589571,0.35568787177718764,1.0170089916574525,9.361746470024183,3.306426425865601,0.992829580320522,0.8411002664975707,0.3557421127303211,1.017367397607667,5.688388567765358,6.006055700031111,5.902400752287447,5.714085056174737,5.91921548013875,5.87233443126433,17.32661243081203,20.042310330467448,19.706300478645158,687.8020825143184,261.97508902375,164.1043845014796,74,79,107,68,61,24,Lift
6.087527007670422,2.6076683726180403,2.666486863063933,1.1008365131484348,1.1142800279493041,0.9757368277257858,6.828794936716048,6.367809014920179,3.5184093285621696,1.1031194966542168,1.1142840700005778,0.9757398789233457,5.7714748598243295,5.840641116024116,5.8352516352930905,5.819974344235309,5.915090577556539,5.94389736009891,23.20145160797908,39.31233868209044,24.270672726346206,914.184718966355,254.90761208651602,233.96953867286885,70,67,89,50,41,41,1.5841981282929727,2.8193383112435257,0.830047422212121,0.8136979675809942,0.5121521786741806,1.079279030523225,9.303437203654356,3.4497478771674057,1.2130853771017827,0.815770067267348,0.512917729227866,1.079350342515291,5.75722298846787,5.841003532092399,5.86956366425451,5.705534463752427,5.715559997103223,5.905691028322233,16.208518401952524,23.645324899869415,20.372126649326677,680.3031827356684,279.5992601714842,162.61718442527163,67,76,109,57,55,26,Lift
6.104360533310684,2.807875364782077,2.88881979766317,1.1051057450400852,1.1180343282089296,1.0179028733473414,6.804163248152007,6.469386997374883,3.4255608526318726,1.1069316970967513,1.1188535690918007,1.0203760396694055,5.598008530358928,5.803764722817752,5.7609684977054085,5.760254684202787,5.8161849744225815,5.781971540404744,22.74410104548157,33.30401659379198,23.798674079045732,768.1875788110924,256.07958346684853,220.37545119423456,71,63,74,43,34,30,1.8510880570218897,3.0280942949998573,0.877660580309296,0.7855161993461884,0.4577830618496374,1.1383193379033603,9.157624449842746,3.793639575358263,1.3080882922444426,0.7855471424734844,0.45778896845548067,1.1404780763462794,5.503389786355004,5.677237874028697,5.733271701940495,5.622896143173556,5.498025812718433,5.817472311157696,17.88062376507017,25.151619659971473,19.942113650745732,730.9550184965107,266.5376392634643,149.51111866968085,66,73,97,53,50,20,Lift
5.4211643655347705,2.75016115179651,2.145987147289108,0.9142180525848832,1.0618020512168869,0.9387743965201308,6.947433747103993,6.304933173564426,3.3791409441293387,0.9143777838858118,1.061803245242314,0.9387764600776184,5.779897527599593,6.028629600099989,6.0425192203972955,5.985444454053329,5.819138776053389,5.910066853347823,22.192346181998513,43.133957088477764,27.28627119288161,1097.7992678855412,270.5429139502364,241.32054488192685,102,80,105,69,56,53,1.2086738632973857,2.705814792058672,0.8143270322560445,0.6267153611675687,0.45906624676395813,1.012197199581921,9.329233767599856,3.227237072068204,1.2364252454107716,0.6274759606534035,0.4592213869262576,1.0123999469205707,5.73778057327118,5.998526064841957,5.983549542889837,5.84636526167411,5.76529725795938,5.77715464718242,15.057866315857272,17.93421194589903,17.705837228860453,628.4649167958958,249.74106763282913,138.53314812697147,86,99,123,60,67,38,Lift
5.791227943545766,2.988048295284444,2.9929538479265343,1.0367678118168135,1.0989435693522112,1.0921696153586034,6.701317005845589,6.403401617779173,3.9386036975239045,1.0368140957893335,1.099087359893885,1.0922099646062509,5.762159279928054,5.925982250807174,5.853717403269831,5.66271962696885,5.877110769941725,5.845300878454916,27.29200309372718,51.25522002719242,33.16070103184833,1535.4219953042273,520.2169203517336,429.11661416639794,81,68,89,50,41,40,1.5392349807173515,2.9863487976525476,0.7256196916556173,0.7429695265511524,0.35070891576262425,1.0301560375866448,9.135728387359832,3.8584565224266654,1.0812665271697817,0.743021845849449,0.3508460102966483,1.0302969950762866,5.7182950845219045,5.9464137533530135,5.841350085384638,5.793508559237733,5.785743757029286,5.853644783610719,14.813090333338424,27.025157431719162,23.23283764611212,893.8672437579837,237.13171132608136,176.2236582028095,65,69,97,53,60,28,Lift
6.100713079842769,3.278555527805568,2.87017382931616,1.204035213382331,1.1803653523616762,1.2081005968304568,7.420008055168084,6.004180635797545,3.297885384803366,1.2055738522285377,1.1805130537547852,1.2088949584425084,5.41614740363206,5.778358225589272,5.618751615344065,5.545204972098574,5.564691335576848,5.5156101958815835,25.80282831876602,39.40655337104874,26.863907503564743,963.9309382254542,356.3210103443944,273.75522848685085,98,85,111,57,61,57,1.7603849632496338,2.9844454957066144,1.0985952466008262,0.7785599484537368,0.4979839394311182,1.1550938179987875,9.307315898964006,3.39101870274488,1.5286720308100425,0.780259108397729,0.498115753534703,1.1559748110220325,5.491982609393949,5.650047771038356,5.71529160102559,5.514457950773267,5.444628944449445,5.482832340139527,15.9807225362572,27.682849526628345,14.283207321705987,540.0331991586952,240.4091814292582,167.65660837496299,92,86,119,55,71,48,Lift
